ID	LABEL	TEXT
2580	3	point it at thorns
2581	47	reach in sculpture
2582	35	hit floor with axe
2583	3	unlock door
2584	39	buy peanuts
2585	27	drop scrawled
2586	3	look up heinrich in record
2587	45	d
2588	51	x coach
2589	25	get red card
2590	32	turn dial right
2591	50	put bit in cup
2592	50	put screwdriver in toolkit
2593	50	put coin in net
2594	25	get all
2595	51	x chopper
2596	27	drop pearl
2597	34	stand up
2598	51	x tower
2599	50	put eyes in body
2600	51	x building
2601	25	get line
2602	49	cut coconut with axe
2603	27	drop popcorn
2604	51	x thad
2605	38	open secret panel
2606	25	get gum
2607	50	put gold coin on right
2608	24	wear sandals
2609	51	x barrels
2610	50	put letter opener in keyhole
2611	25	get spices
2612	51	x gaping
2613	27	drop honey
2614	32	turn dial to 1
2615	27	push railing
2616	25	get bazooka
2617	51	x sheet
2618	24	wear clown mask
2619	25	get candy
2620	25	get fruit
2621	24	wear sash
2622	6	say alakazam
2623	27	drop chair
2624	42	turn dial right 3
2625	44	show term paper to frobar
2626	25	take pass
2627	14	join golden rod to brown rod
2628	27	drop secateurs
2629	24	wear shield
2630	27	drop birdcage
2631	25	get silver locket
2632	16	ask for akbar
2633	27	drop all bricks
2634	51	x statue
2635	51	x car
2636	50	put lye on moss
2637	3	unlock wardrobe with key
2638	3	close breaker
2639	51	examine dog
2640	28	look in cabinet
2641	42	wave stone
2642	25	take spar
2643	51	x trees
2644	28	look through astrolabe
2645	3	hide behind president
2646	25	take probe
2647	27	drop trap
2648	50	put flathead on circle
2649	27	drop diamonds
2650	28	look in bottle
2651	51	examine icicles
2652	3	stand on charles
2653	37	touch flower
2654	26	remove brick with crowbar
2655	3	greet gnome
2656	43	ask k9 about sequence
2657	25	take x8, x9, x10, x11
2658	38	open cube
2659	51	examine plant
2660	25	take decaf from pot
2661	33	learn urbzig
2662	50	put it in projector
2663	25	get spoon
2664	50	put torch in hand
2665	29	answer "a well"
2666	3	exit
2667	35	hit comb
2668	30	give gram to alicia
2669	25	take robe
2670	30	give cola to britney
2671	25	get lamp, glass and ampoule
2672	51	x robot
2673	33	learn izyuk
2674	3	close plate
2675	50	put pliers into thing
2676	50	put whistle in pot
2677	51	x invite
2678	39	buy electromagnet
2679	50	put peg in hole
2680	42	roll statue se
2681	32	turn selkis
2682	25	get cutter
2683	0	fill battery
2684	42	turn handle
2685	40	read red scroll
2686	3	pour wax on floor
2687	27	drop splinter
2688	40	read back of yellow paper
2689	27	drop sword
2690	29	sword
2691	5	turn off saw
2692	3	close tray
2693	25	get trident
2694	51	x feather
2695	36	get out of chair
2696	27	drop pin
2697	25	take rope
2698	27	slide n
2699	27	push mountain
2700	51	x terrock
2701	3	lock it with padlock
2702	38	open cage
2703	50	put it on hand
2704	3	lower short pole
2705	25	take implementeers
2706	32	turn c
2707	50	put celery in purse
2708	27	drop shiny key
2709	27	drop coin
2710	50	put cube in pot
2711	3	click lpr
2712	37	touch nw rune with rose
2713	50	put all in fireplace
2714	3	haggle with salesman
2715	25	get pan
2716	25	get sharp pick
2717	27	press west wall
2718	42	shake pack
2719	25	take coin
2720	25	take lens
2721	3	pour water on plant
2722	50	put hand in hive
2723	51	examine packet
2724	51	examine arthur
2725	25	take cup
2726	27	drop pump
2727	30	give thumb to robot
2728	27	drop cap
2729	25	get card
2730	25	take suitcase
2731	51	examine hive
2732	27	push demeter southwest
2733	2	eat food
2734	25	get firework
2735	32	turn dial to 639
2736	28	look in telescope
2737	25	get all from basket
2738	52	shoot prey
2739	46	burn rope with candle
2740	43	ask trent about elizabeth
2741	30	give fish to grue
2742	3	point it at rod of life
2743	50	put cereal in pot
2744	51	examine fawkes
2745	7	light fuse with match
2746	3	egdelp cabinet
2747	32	turn gnomon
2748	51	x dust
2749	3	look up elijah inrecord
2750	27	drop drive
2751	43	ask man about hammer
2752	51	examine grimoire
2753	31	search workbench
2754	4	cover trapdoor with bearskin rug
2755	50	put chain on hook
2756	27	drop sack
2757	24	wear breeches
2758	51	x slot
2759	38	open bag
2760	50	insert emerald cluster in third hole
2761	25	get antimacassar
2762	51	x chairs
2763	9	turtle, se and get scroll then nw
2764	0	fill tank
2765	26	remove tank
2766	43	ask bum about anna
2767	38	open throttle
2768	50	put flask under spout
2769	25	get featureless rod
2770	3	answer phone
2771	51	examine rolls
2772	51	x plants
2773	22	row east
2774	3	pour vodka in cola
2775	27	drop knife
2776	45	aft
2777	50	put towel on valve
2778	3	enter gazebo
2779	38	open aqua vial
2780	3	type "bleem"
2781	50	put red cake in pool
2782	25	get cup
2783	3	gnusto melbor spell
2784	25	take smoke rod
2785	17	climb scarf
2786	28	look in fountain
2787	51	x k9
2788	50	put all into thing
2789	7	light match
2790	25	get real mirror
2791	51	x skeleton
2792	28	look under bed
2793	40	read back of blue paper
2794	50	put pebble on second disk
2795	51	examine diagram
2796	3	rezrov alabaster
2797	50	put bladder in geyser
2798	37	touch table
2799	25	get berries
2800	37	touch man
2801	3	dig in sand
2802	51	x man
2803	7	light candle
2804	44	show spreadsheet
2805	42	turn gnomon
2806	2	feed dog sandwich
2807	3	snavig grouper
2808	38	open cupboard
2809	50	put lens in telescope
2810	27	drop portrait and bills
2811	25	get bricks
2812	25	get portrait and bills
2813	50	put mat under door
2814	51	x moss
2815	25	get tobacco,knife,pipe
2816	51	examine model
2817	25	take purse
2818	25	take shield
2819	25	get paddle
2820	25	get torn square
2821	3	meef weeds
2822	3	wedge doors with axe
2823	27	push button
2824	51	x jail
2825	13	ring bell
2826	3	set first wheel to 9
2827	25	take all but parchment
2828	3	record
2829	27	push right button
2830	27	push second switch
2831	27	guards, drop rifles
2832	27	push yellow button
2833	3	download image
2834	17	climb down chimney
2835	3	unlock jewellery box with gold key
2836	50	put bazooka on claw
2837	50	put ebony in eastern niche
2838	51	x paper
2839	17	jump to beanstalk
2840	50	put red sphere in ruby stand
2841	34	sit in large chair
2842	25	take sticker
2843	27	move rug
2844	31	search refuse
2845	27	push can against wall
2846	50	put x1 in first
2847	27	drop radio and pole
2848	28	look in mouth
2849	28	watch television
2850	27	press north wall
2851	51	x bushes
2852	51	examine door
2853	31	search straw
2854	29	no
2855	51	examine cage
2856	17	climb tree
2857	50	put screwdriver in basket
2858	44	show invitation to butler
2859	3	clean podium
2860	27	press switch b
2861	17	swim
2862	37	touch
2863	6	echo
2864	25	get tablets
2865	25	get ticket
2866	25	take dirty scroll
2867	7	light torch with newspaper
2868	25	take list
2869	27	drop walkie
2870	6	say ptolemy
2871	26	remove clothes
2872	50	put steel key on keyring
2873	27	push table e
2874	25	get watch
2875	50	put coal in basket
2876	5	turn on film projector
2877	27	drop cloth
2878	50	put ledger in pot
2879	28	look at list
2880	51	x chair
2881	30	give key to alan
2882	27	drop all but pager
2883	31	search valuables
2884	16	ask sydney for hat
2885	3	close matchbook
2886	50	put butter in pan
2887	27	press switch a
2888	30	give shilling to wiggins
2889	51	x table
2890	51	examine islet
2891	3	cast girgol
2892	3	agganrw
2893	51	x shelf
2894	50	put gear on post
2895	25	get magazine
2896	40	read brochure
2897	42	turn valve with crowbar
2898	48	talk to boy
2899	27	drop axe
2900	3	clean dirty floor with moss
2901	25	take comb
2902	25	take tube and torch
2903	50	put coin in zipper
2904	27	press med
2905	25	get rug
2906	42	turn knob to high
2907	25	get black scroll
2908	42	wave stick
2909	24	wear watch
2910	3	close jar
2911	51	x duct
2912	43	ask gnome about mother
2913	3	close oven
2914	25	get maiden
2915	33	learn malyon
2916	27	pull railing
2917	25	get knife
2918	42	turn isis
2919	28	look up
2920	51	examine sapphire
2921	3	erase line between b and r
2922	51	x marker
2923	51	x officer
2924	25	take gun
2925	25	get lockpick
2926	3	raise short pole
2927	27	push table s
2928	51	examine wand
2929	3	oil handcar with can
2930	6	tell bum about skull
2931	40	read features in newspaper
2932	3	close trapdoor
2933	30	give jewels to guard
2934	51	x district attorney
2935	25	get stethoscope
2936	8	break ampoule
2937	3	look up squirrel in leshosh
2938	50	put red in glasses
2939	38	open catch
2940	25	get dumbells
2941	14	tie rope to branch
2942	25	take jug
2943	43	ask bum about brother
2944	42	turn key
2945	50	put worm in fountain
2946	42	turn dial to 639
2947	51	examine switch b
2948	26	remove bandage
2949	28	look under stove
2950	25	take whistle
2951	38	adventurer, open door
2952	25	take spreadsheet
2953	26	remove armour
2954	28	look at woods
2955	27	drop rug
2956	3	fee
2957	27	drop cage
2958	51	x blank card
2959	49	cut jacket with glass
2960	3	gnusto ledak
2961	30	demon, give me wand
2962	25	get vase
2963	38	open toilet
2964	27	push locker east
2965	33	learn taclor
2966	3	look up partaim in fresto
2967	10	break cabinet
2968	25	get spectacles
2969	3	unlock crypt
2970	50	put mail on satchel
2971	25	get rod of fire
2972	51	x pig
2973	51	x sign
2974	27	drop candles
2975	50	put flag on bed
2976	30	give encyclopedia to marion
2977	38	open container
2978	24	wear skis
2979	32	turn ring to seventh symbol
2980	3	write 7 on cube
2981	25	get box
2982	2	eat green goo
2983	44	show ribbon to chuckles
2984	51	examine children
2985	3	hide under bones
2986	27	pull antenna
2987	27	drop all except 10, book
2988	22	drive to trafalgar square
2989	43	ask gnome about prinout
2990	31	search window
2991	27	pull lever
2992	25	get wig
2993	38	open towel
2994	34	stand
2995	51	examine slot
2996	38	open grate
2997	23	follow mouse
2998	3	unlock padlock with key
2999	25	get bladder
3000	3	close slot
3001	25	get pot
3002	44	show keepsake to knight
3003	3	zemdor ale
3004	28	look under table
3005	0	fill canteen
3006	3	oil secateurs
3007	25	get green card
3008	30	give gram to silas
3009	27	push filthy n
3010	50	put wheel on peg
3011	3	lower flag
3012	16	ask gnome for ball
3013	40	read notice
3014	8	break bubble with axe
3015	25	get water
3016	25	take thing
3017	32	turn wheel
3018	25	get blanket
3019	33	learn bekdab
3020	3	dig ground
3021	38	open orange vial
3022	25	take crumpled scroll
3023	50	put timber across chute
3024	51	examine plant pots
3025	25	get luck
3026	3	unlock door with key
3027	50	put stick in pile
3028	25	get indigo card
3029	25	get all from coffin
3030	51	examine splinter
3031	51	x shape
3032	51	x rack
3033	31	search sludge
3034	27	throw it at rabbit
3035	50	put coin in jukebox
3036	27	drop keys
3037	43	ask george about frank
3038	24	wear stethoscope
3039	38	open lid
3040	25	get portrait
3041	3	set center dial to 3
3042	51	x huge statue
3043	40	read emerald scratch with glass
3044	3	enter
3045	44	show blue to trent
3046	25	get secateurs
3047	51	examine slip
3048	27	drop spoon
3049	35	kick thug
3050	25	get ekmek
3051	25	take dorkmid
3052	25	take perfume
3053	25	take screwdriver
3054	27	drop flint
3055	32	turn ring
3056	33	learn lobal
3057	51	examine bookcase
3058	9	repeatedly "turn sceptre" until the coffin opens
3059	3	set constellations to horse
3060	27	drop all but candle
3061	25	get arrow
3062	3	look up cholok in leshosh
3063	25	get tools
3064	51	x paint splotches
3065	38	open vial
3066	25	get rod of returning
3067	25	take shovel
3068	51	examine charles
3069	50	put golden chalice on left disc
3070	27	drop third brick
3071	41	hit elf
3072	25	take sand
3073	51	examine rose
3074	45	up
3075	43	ask male about work
3076	37	rub lamp
3077	27	drop food
3078	27	drop rusty knife
3079	25	get crossbow
3080	3	play arcade
3081	3	unlock lock with lockpick
3082	51	examine plate
3083	42	roll statue ne
3084	25	get tray
3085	51	x technician
3086	25	take foot
3087	42	turn door
3088	25	get brown paper
3089	28	look in nest
3090	50	put coins in fur sack
3091	39	buy telescope
3092	17	climb beanstalk
3093	43	ask alan about key
3094	27	push red button
3095	51	examine panel
3096	48	talk to stephanie
3097	42	wave handkerchief
3098	45	go to statue
3099	44	show star crystal to trent
3100	3	gnusto tinsot
3101	25	get scarf
3102	51	x treant
3103	40	read crumpled
3104	51	x keys
3105	3	blorple 4
3106	6	idiot
3107	27	pull lining
3108	50	put all in zipper
3109	27	drop scarf
3110	25	take sword
3111	27	move moose
3112	25	get passbook and room key
3113	51	x dent
3114	51	examine hooks
3115	25	get memo
3116	27	drop camera
3117	27	drop pot
3118	3	enter right end of plank
3119	50	put canary in case
3120	25	take trunk
3121	51	x status display
3122	25	take x1, x2, x7, x12
3123	3	point machine at tree
3124	3	close panel
3125	50	put silver in slot
3126	51	examine fence
3127	25	get pizza box
3128	27	pull third peg
3129	50	put ebony in northern niche
3130	27	move block
3131	25	get cue ball
3132	38	open locker
3133	3	throck shrub
3134	3	plug in toaster
3135	38	open jewelry box
3136	28	look under floorboard
3137	3	tighten joint
3138	3	enter window
3139	3	gnusto liskon
3140	35	hit dog
3141	40	read warning note
3142	3	enter roller
3143	25	take pig
3144	24	wear snorkel
3145	50	put skull in case
3146	51	x coffee
3147	27	drop plans
3148	6	boo
3149	40	read leaflet
3150	25	take cushion
3151	3	gnusto rezrov spell
3152	34	sit down
3153	51	x information stud
3154	43	ask computestor about videophone
3155	27	push joystick west
3156	32	turn neith
3157	30	give eggs
3158	27	drop lump
3159	51	examine cauldron
3160	30	give kappa to callimachus
3161	40	read letter to woman
3162	51	examine statue
3163	37	touch information
3164	25	get bearskin rug
3165	30	give gram to meghan
3166	27	slide kitchen card through slot
3167	40	read stained scroll
3168	27	slide i
3169	51	x librarian
3170	3	ledak painting
3171	42	turn sphere
3172	25	get dynamite
3173	25	take green bottle
3174	51	x contraption
3175	27	throw stone at creature
3176	51	x book
3177	24	wear sweater
3178	27	push bookcase
3179	51	examine pockets
3180	38	open door with crowbar
3181	25	roustabout, get net
3182	25	take dino
3183	2	eat toadstone
3184	3	record scene
3185	3	lobal me
3186	30	give case to jenny
3187	3	strike match
3188	28	look at frank
3189	3	erase line between m and v
3190	27	drop fork
3191	38	open wooden door
3192	32	turn ring to sixth symbol
3193	43	ask holmes about ash
3194	51	examine spade
3195	27	drop head
3196	28	look through window
3197	6	say carte
3198	28	look through binoculars at shelter
3199	3	urbzig snake
3200	25	get branch
3201	27	throw sword into lake
3202	51	examine watch
3203	7	light lantern
3204	25	get pouch
3205	25	take tea
3206	3	set fourth wheel to 9
3207	3	upload picture
3208	6	plover
3209	27	drop key and brush
3210	50	put laudanum in blue goblet
3211	21	wake homer
3212	51	x nest
3213	50	put gum in cauldron
3214	30	give pan to guard
3215	27	drop coconut
3216	28	look into wagon
3217	3	unlock cabinet with key
3218	27	move crank
3219	50	put chalice in case
3220	27	pull tinsel
3221	27	press button
3222	50	put firewood on hearth
3223	11	pray to kraxis
3224	27	push wireless north
3225	32	turn it
3226	25	take feather
3227	25	get fig
3228	51	examine silver coin
3229	40	read crypt
3230	27	drop ticket
3231	25	get kappa
3232	25	take key
3233	25	take hairpin
3234	51	examine boulders
3235	27	pull cloth
3236	3	blorple 5
3237	5	turn on engine
3238	50	put scraps on anvil
3239	50	put spell book in zipper
3240	51	x windy tunnel
3241	6	say agamemnon
3242	20	take off veil
3243	6	hello
3244	25	take berries from pot
3245	27	drop all except radio
3246	27	push ball south
3247	51	x pool
3248	51	x electronics
3249	28	look out window
3250	50	put silver rod in top
3251	25	get diamond
3252	51	examine sculpture
3253	51	x boat
3254	27	drop cup
3255	30	give book to twin
3256	51	x pipe
3257	51	examine body
3258	51	examine dagger
3259	27	press yellow button
3260	31	search seat
3261	50	put brick in hole
3262	51	x magnetite
3263	27	drop bandage
3264	5	turn off lamp
3265	25	get interface
3266	24	wear wings
3267	25	take red powder
3268	26	remove skis
3269	27	drop upper card
3270	25	get poe
3271	37	rub it with crayon
3272	25	get painting
3273	51	x fan
3274	27	drop carpet
3275	3	krebf shredded scroll
3276	50	put x12 on first pile
3277	38	open pacquet of paper
3278	25	get gear
3279	14	attach paper to teeth
3280	51	examine lights
3281	25	get locket
3282	51	examine tide
3283	40	read writings
3284	27	drop all but brain
3285	31	search pocket
3286	25	get beam
3287	3	point rod of returning at me
3288	23	k9, follow me
3289	27	throw red at smoke
3290	50	put six coins in overhead
3291	50	put line in socket
3292	51	x cubicles
3293	25	get skull
3294	33	learn feeyuk
3295	32	turn knob
3296	51	x viewscreen
3297	3	close torch
3298	43	ask fairy godmother about dress
3299	46	burn paper
3300	50	put yellow powder in kettle
3301	51	x globe
3302	42	turn ring to seventh symbol
3303	3	vardik me
3304	28	look at ring
3305	3	enter waterfall
3306	38	open outer door
3307	38	open bottle
3308	33	learn lesoch
3309	3	enter cloud
3310	25	take ticket 2306
3311	5	turn on stove
3312	43	ask pedlar about suitcase
3313	44	show pole to gnome
3314	51	examine meteor
3315	3	click on paper
3316	27	slide a
3317	25	get emerald cluster
3318	44	show earth crystal to trent
3319	27	drop cardboardbox
3320	25	get mud
3321	45	northwest
3322	5	turn off flashlight
3323	47	reach in zipper
3324	24	wear balls
3325	25	get flippers
3326	2	drink potion
3327	30	give corn to bird
3328	25	take rice
3329	51	x panel
3330	51	x vent
3331	27	drop dodo
3332	27	drop matchbook
3333	24	wear mask
3334	3	unlock cage
3335	25	get wrought iron key
3336	50	put crystal in space
3337	43	ask proprietor about amulet
3338	50	put cube in cauldron
3339	51	examine thin man
3340	25	get newspaper
3341	25	take pole
3342	5	turn off electricity
3343	50	put firework in toolkit
3344	25	get gown
3345	3	espnis idol
3346	30	give amulet to bum
3347	51	x frank
3348	51	x mask
3349	25	get gumball
3350	28	listen to girl
3351	51	examine axe
3352	27	drop pole
3353	27	drop blanket
3354	30	give silver to barker
3355	51	examine stump
3356	2	eat red goo
3357	38	open clam with trident
3358	42	turn wheel left
3359	51	examine machine
3360	39	buy blue carpet
3361	25	get package
3362	51	x trapdoor
3363	27	drop lamp
3364	2	eat gigantic quantity of just-right porridge
3365	51	examine ship
3366	35	hit crulley with coffer
3367	25	get mail
3368	51	x female
3369	3	blow horn
3370	3	leave bed
3371	23	follow gnome
3372	50	put coin in slot
3373	25	grab rope
3374	3	polish orb
3375	51	x sequence stud
3376	25	take cola
3377	27	put all down
3378	51	examine coin
3379	25	get bees
3380	3	unlock box with key
3381	50	put round stone into grating
3382	50	insert violet card in slot
3383	3	swanko spirit
3384	43	ask bly about problem
3385	52	shoot mushroom with crossbow
3386	26	remove gloves
3387	3	yell
3388	37	touch bottom
3389	6	hello sailor
3390	25	get key
3391	42	turn nephthys
3392	25	get coat
3393	25	take lamp
3394	38	open coffer
3395	27	move slab
3396	2	feed turnip to daisy
3397	50	put carton in oven
3398	45	ne
3399	50	insert green card in slot
3400	40	read green
3401	3	point it at mural
3402	51	x east mural
3403	24	wear gown
3404	25	take beam from southern niche
3405	3	unplug coaxial cable
3406	25	get rod of ice
3407	27	press island
3408	38	open carton
3409	28	look behind painting
3410	47	reach in chopper
3411	17	climb out of pipe
3412	38	open copier
3413	32	turn valve
3414	45	se
3415	39	buy c battery and putty
3416	41	attack crulley
3417	50	put bag in case
3418	3	pour cold porridge in gigantic bowl
3419	3	close access panel
3420	3	gnusto zifmia spell
3421	51	x magazines
3422	25	get paper
3423	25	get gold locket
3424	30	give candy to lizard
3425	3	zemdor blue box
3426	40	read envelope
3427	24	wear shroud
3428	50	put red sphere in pot
3429	42	turn wheel off
3430	28	look at tag through lens
3431	3	plug hair dryer into wall
3432	25	get yellow card
3433	27	press white panel
3434	51	examine emerald
3435	25	take bucket
3436	3	alexis, heel
3437	24	wear boots
3438	27	press red
3439	50	put star on pack
3440	25	get bean pole
3441	38	open wrapper
3442	43	ask george about beetlebaum
3443	3	get in machine
3444	3	write 9 on cube
3445	40	read booklet
3446	45	southwest
3447	42	turn switch with screwdriver
3448	3	close tapestry
3449	48	talk to man
3450	25	get container
3451	5	turn on autopilot
3452	27	throw sand
3453	38	open gate
3454	27	drop container and assignment
3455	3	wedge door with cheese
3456	27	press start
3457	42	turn it
3458	40	read torn square
3459	3	unlock grating with rusty key
3460	33	learn caskly
3461	25	get bag
3462	51	x scanner
3463	30	give umbrella to girl
3464	3	lower basket
3465	27	slide c
3466	25	get 3
3467	48	talk to britney
3468	25	take cage
3469	27	drop cutter, flask and axe
3470	17	climb piano
3471	51	examine shiny scroll
3472	27	drop bowl
3473	37	touch yellow
3474	50	put fuse in generator
3475	25	get vial
3476	50	put coin in pocket
3477	31	search guard
3478	27	push table n
3479	51	x box
3480	2	eat beef
3481	30	give form to barman
3482	3	fweep me
3483	40	read research paper
3484	25	get clover
3485	40	read paper
3486	25	get ampoule
3487	27	throw silver at white
3488	28	look at shape
3489	50	put stone in opening
3490	51	examine sheets
3491	50	put garlic in cauldron
3492	3	golmac me
3493	3	ozmoo myself
3494	3	blorple 7
3495	27	push coffin n
3496	38	open cabinet
3497	50	put small plug in plotter
3498	1	untie wire
3499	43	ask kemp about circuit breaker
3500	50	put invite in copier
3501	51	x machine
3502	3	unlock icebox with square key
3503	25	take rags
3504	25	get chisel
3505	51	examine white  statuette
3506	25	take wings
3507	51	x couch
3508	28	look in bucket
3509	37	pinch me
3510	3	blow it
3511	3	caskly hut
3512	3	fie
3513	38	open raincoat
3514	25	take all from pot
3515	51	x drain
3516	31	search desk
3517	25	take safe
3518	42	turn w
3519	51	examine boots
3520	27	push it south
3521	50	put it on henry's tomb
3522	40	read ledger
3523	42	roll statue sw
3524	34	lie down in front of bulldozer
3525	44	show note to chuckles
3526	25	take dusty brick
3527	25	take circuit
3528	50	put moss in nest
3529	27	pull quartz
3530	25	get firestone
3531	24	wear amulet
3532	50	put egg in case
3533	27	drop all except bottle
3534	3	tinsot channel
3535	24	wear crampons
3536	25	get coin
3537	27	press sequence stud
3538	3	gnusto krebf spell
3539	3	izyuk myself
3540	50	put peanut butter on celery
3541	15	reach into hole
3542	25	get page
3543	25	take clock
3544	50	put prize cube in top left socket
3545	27	drop skink
3546	29	reply
3547	27	slide ticket under front
3548	14	tie rope to rod
3549	25	get tarot box
3550	25	take pallet
3551	27	push yellow
3552	38	open jeep
3553	24	wear suit
3554	29	swordfish
3555	38	open case
3556	31	search wine rack
3557	42	turn ring to fourth symbol
3558	3	tossio golem
3559	7	light candle with match
3560	34	lie on couch
3561	25	get oar
3562	3	gnusto exex spell
3563	25	take all from basis
3564	22	row west
3565	38	open cover
3566	50	put blue sphere in sapphire stand
3567	50	put bread in zipper
3568	25	get milkbottle
3569	51	x cupboard
3570	38	open front door
3571	50	put rope in unit
3572	51	x chest
3573	25	take 12
3574	27	drop slip
3575	27	drop broom
3576	40	read sapphire scratch with glass
3577	51	examine plans
3578	3	unlock drawer
3579	27	throw plank
3580	37	rub locket
3581	38	open chest
3582	34	lie in bed
3583	27	push painting
3584	27	drop radio
3585	25	get apple
3586	43	ask fairy godmother about cinderella
3587	44	show torch to gnome
3588	51	x pack
3589	28	look at ron
3590	50	put kettle on stove
3591	3	gnusto caskly
3592	3	google it
3593	32	turn wireless on
3594	51	x printouts
3595	51	examine memorial
3596	38	open stone door
3597	51	examine safe
3598	3	enter cab
3599	3	lower ladder
3600	50	put short poem in alpha
3601	25	get bar
3602	24	wear wet suit
3603	51	x carvings
3604	50	put all in toolkit
3605	51	examine volt meter
3606	25	take printer
3607	50	put bug in sack
3608	6	say candle
3609	26	remove new brick with crowbar
3610	27	drop jewelry
3611	28	taste it
3612	30	give opal, ruby, sapphire and emerald to guard
3613	25	take ash tray
3614	45	north
3615	50	put scalpel in toolkit
3616	51	examine items
3617	3	gnusto foblub
3618	3	draw line from b to j
3619	50	put crossbow in sack
3620	3	set thermostat to warm
3621	28	smell
3622	50	put arrow in crossbow
3623	28	look under lily pad
3624	44	show can to pet
3625	51	examine computer
3626	38	open crate with poker
3627	3	enter access panel
3628	7	light newspaper with pipe
3629	41	hit board
3630	26	remove stethoscope
3631	30	give celery to barb
3632	50	put mirror 1 in caliper
3633	45	fore
3634	3	point west
3635	25	get rubies
3636	27	drop crumpled
3637	51	examine screen
3638	17	climb down rope
3639	25	get rod
3640	30	dragon, give ring to me
3641	32	turn m
3642	40	read glittering scroll
3643	38	open canteen
3644	38	open blue bottle
3645	51	x gun
3646	27	throw sceptre in boat
3647	51	x console
3648	27	push pram south
3649	43	ask officer about convention
3650	39	buy beer
3651	27	drop stool and bucket
3652	28	look in cauldron
3653	25	get rope
3654	51	x posse
3655	25	take gumball
3656	5	turn on bulb
3657	3	note stools
3658	6	say wheel
3659	37	touch red
3660	25	get honey
3661	27	drop it and kit
3662	16	order food
3663	5	turn drill on
3664	3	longitude is 25
3665	27	drop perfume
3666	25	take binoculars
3667	51	x blocks
3668	25	get toaster
3669	25	get pillow
3670	50	put balloon on pentagon
3671	25	get dagger
3672	25	get nugget
3673	38	open torch
3674	25	take gores
3675	42	turn ring to fifth symbol
3676	25	take hammer
3677	25	get shovel
3678	28	look at device
3679	25	get crow
3680	3	frotz burin
3681	18	paper
3682	27	press knob
3683	38	open tray
3684	25	take coal
3685	27	slide shuttle card through slot
3686	3	point to coconut
3687	3	gnoeval
3688	25	get worm
3689	28	l
3690	50	put heart in statue
3691	40	read topaz scratch with glass
3692	5	turn on videophone
3693	27	drop matchbox
3694	22	paddle west
3695	13	play accordion
3696	40	read damp scroll
3697	26	remove junk with forklift
3698	25	take axe
3699	25	take necklace
3700	21	wake falcon with salts
3701	27	pull breaker
3702	51	x contact points
3703	50	put hand on statue
3704	27	slide l
3705	25	take coin from basis
3706	51	x column
3707	50	put torch in golden chalice
3708	51	examine key
3709	3	enter dish
3710	25	get bauble
3711	50	put link in drawer
3712	33	learn exex
3713	35	hit board
3714	38	open closet
3715	3	enter outflow pipe
3716	3	type 384
3717	42	wave wand at underwear
3718	8	smash seal
3719	50	put red rod in hole
3720	3	gnusto zemdor
3721	45	go through curtain
3722	25	take briefcase
3723	30	give paper to gnome
3724	3	xyzzy
3725	50	put laudanum on pork
3726	25	get rose
3727	45	go ledge
3728	25	get token
3729	51	x arrangement
3730	50	put white rod in pot
3731	27	throw bottle at thing
3732	25	get pack
3733	50	put glob on case
3734	5	turn on space heater
3735	25	get smelly scroll
3736	27	drop microphone
3737	51	x bowl
3738	45	go through north wall
3739	28	look at window pane
3740	25	get whistle
3741	6	say ialdabaoloth
3742	17	jump to brown rock
3743	6	eddie, hello
3744	43	ask female about male
3745	50	put paper in pocket
3746	51	examine wardrobe
3747	25	take garlic
3748	25	get cloak
3749	25	take torch
3750	25	get bananas
3751	43	ask angela about affliction
3752	51	x horriblis
3753	3	close cage
3754	51	x west mural
3755	25	get bell
3756	27	press buy
3757	51	examine garlic
3758	39	buy bag
3759	25	take silver rod
3760	3	oil door
3761	50	put sack in tesseract
3762	13	play people
3763	25	take volcano
3764	0	fill milkbottle with pondwater
3765	25	take tiepin
3766	40	read garnet scratch with glass
3767	34	sit
3768	50	put it in hat
3769	3	yomin tortoise
3770	50	put ladder across rift
3771	25	take oak
3772	51	x male
3773	37	touch wood with pole
3774	43	ask pitchman about dr nostrum
3775	27	drop dino
3776	27	move rail with bar
3777	50	put bronze key on keyring
3778	3	look up edward in record
3779	51	examine glass case
3780	51	x dials
3781	3	set fifth wheel to 3
3782	42	shake lamp
3783	32	turn switch with screwdriver
3784	43	ask dragon about white
3785	25	get staff
3786	3	close drawer
3787	50	put flimsy scroll in zipper
3788	51	x clover
3789	3	z
3790	35	hit box
3791	37	touch transmit stud
3792	50	put pouch under pipe
3793	40	read blackened
3794	24	wear glasses
3795	3	pour water on coin
3796	50	put skull on statue
3797	25	take vellum scroll
3798	42	wave scroll
3799	27	press channel
3800	40	read warped
3801	42	turn dial to 4
3802	3	close outer
3803	27	push switch
3804	25	get pliers
3805	25	take splinter
3806	25	get beer
3807	38	open brown bottle
3808	3	close furnace
3809	51	examine cottage
3810	33	learn fweep
3811	25	get matchbox
3812	27	push chandelier
3813	26	wipe celery with napkin
3814	50	put maiden in projector
3815	25	take packet
3816	29	y
3817	25	get bomb
3818	51	x curtain
3819	27	press 4
3820	51	x wall
3821	43	ask male about officer
3822	51	x pedestal
3823	51	x handle
3824	39	buy flashlight and repellent
3825	7	light coal
3826	25	get mace
3827	3	meef vines
3828	27	press lever
3829	34	sit in cask
3830	51	x generator
3831	42	sharpen knife on rock
3832	51	x plaque
